"STATISTIC","Statistic Label","C02567V03112","Interest Rate","TLIST(M1)","Month","UNIT","VALUE"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197501","1975M01","%","11"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197502","1975M02","%","11"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197503","1975M03","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197504","1975M04","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197505","1975M05","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197506","1975M06","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197507","1975M07","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197508","1975M08","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197509","1975M09","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197510","1975M10","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197511","1975M11","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197512","1975M12","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197601","1976M01","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197602","1976M02","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197603","1976M03","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197604","1976M04","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197605","1976M05","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197606","1976M06","%","11.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197607","1976M07","%","11.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197608","1976M08","%","11.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197609","1976M09","%","11.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197610","1976M10","%","11.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197611","1976M11","%","14.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197612","1976M12","%","14.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197701","1977M01","%","12.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197702","1977M02","%","12.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197703","1977M03","%","11"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197704","1977M04","%","8.8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197705","1977M05","%","7.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197706","1977M06","%","7.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197707","1977M07","%","7.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197708","1977M08","%","7.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197709","1977M09","%","6.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197710","1977M10","%","5.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197711","1977M11","%","5.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197712","1977M12","%","6.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197801","1978M01","%","6.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197802","1978M02","%","6.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197803","1978M03","%","6.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197804","1978M04","%","6.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197805","1978M05","%","8.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197806","1978M06","%","9.05"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197807","1978M07","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197808","1978M08","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197809","1978M09","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197810","1978M10","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197811","1978M11","%","11.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197812","1978M12","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197901","1979M01","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197902","1979M02","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197903","1979M03","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197904","1979M04","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197905","1979M05","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197906","1979M06","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197907","1979M07","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197908","1979M08","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197909","1979M09","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197910","1979M10","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197911","1979M11","%","13.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","197912","1979M12","%","16.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198001","1980M01","%","16.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198002","1980M02","%","16.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198003","1980M03","%","16.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198004","1980M04","%","16.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198005","1980M05","%","16.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198006","1980M06","%","16.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198007","1980M07","%","16.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198008","1980M08","%","15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198009","1980M09","%","13.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198010","1980M10","%","12.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198011","1980M11","%","12.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198012","1980M12","%","12.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198101","1981M01","%","12.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198102","1981M02","%","13.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198103","1981M03","%","12.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198104","1981M04","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198105","1981M05","%","14.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198106","1981M06","%","14.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198107","1981M07","%","15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198108","1981M08","%","15.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198109","1981M09","%","16.45"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198110","1981M10","%","17.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198111","1981M11","%","17.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198112","1981M12","%","17.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198201","1982M01","%","17.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198202","1982M02","%","17.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198203","1982M03","%","18.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198204","1982M04","%","18.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198205","1982M05","%","18.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198206","1982M06","%","18.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198207","1982M07","%","17.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198208","1982M08","%","15.95"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198209","1982M09","%","14.55"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198210","1982M10","%","12.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198211","1982M11","%","12.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198212","1982M12","%","14.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198301","1983M01","%","14.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198302","1983M02","%","14.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198303","1983M03","%","14.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198304","1983M04","%","14.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198305","1983M05","%","13.8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198306","1983M06","%","13.8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198307","1983M07","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198308","1983M08","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198309","1983M09","%","12.2"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198310","1983M10","%","12.2"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198311","1983M11","%","11.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198312","1983M12","%","11.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198401","1984M01","%","11.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198402","1984M02","%","11.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198403","1984M03","%","12"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198404","1984M04","%","12"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198405","1984M05","%","12"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198406","1984M06","%","12"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198407","1984M07","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198408","1984M08","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198409","1984M09","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198410","1984M10","%","13"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198411","1984M11","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198412","1984M12","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198501","1985M01","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198502","1985M02","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198503","1985M03","%","13.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198504","1985M04","%","12.4"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198505","1985M05","%","11.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198506","1985M06","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198507","1985M07","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198508","1985M08","%","10.15"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198509","1985M09","%","9.65"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198510","1985M10","%","9.65"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198511","1985M11","%","9.65"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198512","1985M12","%","10.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198601","1986M01","%","12.8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198602","1986M02","%","14.8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198603","1986M03","%","12.2"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198604","1986M04","%","9.2"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198605","1986M05","%","8.45"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198606","1986M06","%","8.45"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198607","1986M07","%","9.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198608","1986M08","%","9.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198609","1986M09","%","9.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198610","1986M10","%","13.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198611","1986M11","%","13.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198612","1986M12","%","13.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198701","1987M01","%","13.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198702","1987M02","%","13.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198703","1987M03","%","13.1"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198704","1987M04","%","11.85"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198705","1987M05","%","10.05"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198706","1987M06","%","10"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198707","1987M07","%","9.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198708","1987M08","%","9.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198709","1987M09","%","9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198710","1987M10","%","9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198711","1987M11","%","9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198712","1987M12","%","8.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198801","1988M01","%","8.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198802","1988M02","%","8.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198803","1988M03","%","8.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198804","1988M04","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198805","1988M05","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198806","1988M06","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198807","1988M07","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198808","1988M08","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198809","1988M09","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198810","1988M10","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198811","1988M11","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198812","1988M12","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198901","1989M01","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198902","1989M02","%","7.5"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198903","1989M03","%","8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198904","1989M04","%","8"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198905","1989M05","%","8.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198906","1989M06","%","8.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198907","1989M07","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198908","1989M08","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198909","1989M09","%","9.6"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198910","1989M10","%","10.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198911","1989M11","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","198912","1989M12","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199001","1990M01","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199002","1990M02","%","11.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199003","1990M03","%","12.35"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199004","1990M04","%","11.7"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199005","1990M05","%","11.05"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199006","1990M06","%","10.3"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199007","1990M07","%","9.75"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199008","1990M08","%","10.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199009","1990M09","%","10.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199010","1990M10","%","10.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199011","1990M11","%","10.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199012","1990M12","%","10.25"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199101","1991M01","%","10.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199102","1991M02","%","10.9"
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199103","1991M03","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199104","1991M04","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199105","1991M05","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199106","1991M06","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199107","1991M07","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199108","1991M08","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199109","1991M09","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199110","1991M10","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199111","1991M11","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199112","1991M12","%",""
"FIM09","Financial Interest Rates (Historical Series)","01","Central Bank rediscount rate","199201","1992M01","%",""
